,Borough,Neighborhood,latitude,longitude,venu_name,venue_category
0,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Roselle Desserts,Bakery
1,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Tandem Coffee,Coffee Shop
2,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Figs Breakfast & Lunch,Breakfast Spot
3,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Morning Glory Cafe,Breakfast Spot
4,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Cocina Economica,Mexican Restaurant
5,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Yoga Lounge,Yoga Studio
6,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Body Blitz Spa East,Spa
7,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Rooster Coffee,Coffee Shop
8,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Starbucks,Coffee Shop
9,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Berkeley Church,Event Space
10,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Impact Kitchen,Restaurant
11,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Mangia and Bevi Resto-Bar,Italian Restaurant
12,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Sukhothai,Thai Restaurant
13,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Sumach Espresso,Coffee Shop
14,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,LCBO,Liquor Store
15,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Distillery Sunday Market,Farmers Market
16,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Corktown Common,Park
17,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Cooper Koo Family YMCA,Distribution Center
18,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Dominion Pub and Kitchen,Pub
19,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Alumnae Theatre,Theater
20,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Extension Room,Gym / Fitness Center
21,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Arvo,Coffee Shop
22,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Black Canary Espresso Bar,Café
23,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Cacao 70,Dessert Shop
24,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Fusaro's,Italian Restaurant
25,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,I Love Churros,Food Truck
26,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Parliament Square Park,Park
27,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Brick Street Bakery,Bakery
28,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Berkeley Street Theatre,Theater
29,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,FAMO Sandwiches,Sandwich Place
30,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Daniels Spectrum,Performing Arts Venue
31,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Berkeley Bistro,Gastropub
32,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Paintbox Bistro,Restaurant
33,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,ODIN Cafe + Bar,Café
34,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Greg's Ice Cream,Ice Cream Shop
35,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Dark Horse Espresso Bar,Coffee Shop
36,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Toronto Humane Society,Animal Shelter
37,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Sweet Escape Patisserie,Bakery
38,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Arta Gallery,Art Gallery
39,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Abnormal Beauty Company,Cosmetics Shop
40,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Vistek,Electronics Store
41,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Moss Park Arena,Skating Rink
42,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Savoury Grounds,Coffee Shop
43,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Beer Store,Beer Store
44,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,TD Canada Trust,Bank
45,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Shoppers Drug Mart,Pharmacy
46,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Regent Park,Park
47,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Tim Hortons,Coffee Shop
48,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Tim Hortons,Coffee Shop
49,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Rogue,Pub
50,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Dollarama,Discount Store
51,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,FreshCo,Grocery Store
52,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Flame Shack,Restaurant
53,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Healthy Road,Health Food Store
54,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Sumach-Shuter Parkette,Playground
55,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Citadel,Dance Studio
56,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Residence & Conference Centre,Hotel
57,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Rogers,Mobile Phone Shop
58,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Queen's Park,Park
59,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Philosopher's Walk,Park
60,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Hart House Theatre,Theater
61,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Koerner Hall,Concert Hall
62,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Royal Ontario Museum,Museum
63,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,ROM Museum Store,Gift Shop
64,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Isabel Bader Theatre,College Theater
65,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Tiffany & Co.,Jewelry Store
66,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Royal Conservatory of Music,Music School
67,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Royal Ontario Museum - ROM Governors,Office
68,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Hermes,Clothing Store
69,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Bar Volo,Beer Bar
70,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,SEPHORA,Cosmetics Shop
71,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Tokyo Sushi,Sushi Restaurant
72,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Indigo,Bookstore
73,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Burberry,Boutique
74,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,COS,Clothing Store
75,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Museum Tavern,Restaurant
76,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Gardiner Museum,Art Museum
77,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Nespresso Boutique - Bar,Coffee Shop
78,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Sushi Box,Sushi Restaurant
79,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Gucci,Women's Store
80,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,B Espresso Bar,Coffee Shop
81,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Starbucks,Coffee Shop
82,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,New Yorker Deli,Deli / Bodega
83,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Bay Street Video,Video Store
84,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Louis Vuitton,Boutique
85,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Remenyi House of Music,Music Store
86,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Starbucks,Coffee Shop
87,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Innis Cafe,Café
88,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,The Runners' Shop,Sporting Goods Shop
89,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Morton's The Steakhouse,Steakhouse
90,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Prairie Girl Bakery,Cupcake Shop
91,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Holt Renfrew Men,Department Store
92,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Club Monaco,Clothing Store
93,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,lululemon athletica,Clothing Store
94,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,La Société,French Restaurant
95,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Innis Town Hall,College Arts Building
96,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Prada,Accessories Store
97,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,J.Crew,Clothing Store
98,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Second Cup Coffee Co.,Café
99,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Kit and Ace,Boutique
100,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Shoppers Drug Mart,Pharmacy
101,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,The Roof Lounge,Hotel Bar
102,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Tim Hortons,Coffee Shop
103,Downtown Toronto,"Queen's Park , Ontario Provincial Government",43.6644897460715,-79.39302062981301,Tim Hortons,Coffee Shop
104,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Regent Park,Park
105,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Tim Hortons,Coffee Shop
106,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Tim Hortons,Coffee Shop
107,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Rogue,Pub
108,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Dollarama,Discount Store
109,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,FreshCo,Grocery Store
110,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Flame Shack,Restaurant
111,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Healthy Road,Health Food Store
112,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Sumach-Shuter Parkette,Playground
113,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,The Citadel,Dance Studio
114,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Residence & Conference Centre,Hotel
115,Downtown Toronto,"Regent Park , Harbourfront",43.6551399230715,-79.36264801021301,Rogers,Mobile Phone Shop
116,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Page One Cafe,Café
117,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,UNIQLO ユニクロ,Clothing Store
118,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,DAVIDsTEA,Tea Room
119,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Burrito Boyz,Burrito Place
120,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Ed Mirvish Theatre,Theater
121,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Yonge-Dundas Square,Plaza
122,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Silver Snail Comics,Comic Shop
123,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Jazz Bistro,Music Venue
124,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,The Grand Hotel & Suites Toronto,Hotel
125,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Infuse Cafe,Coffee Shop
126,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Tokyo Smoke,Coffee Shop
127,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,The Black Canary Espresso Bar,Café
128,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Banh Mi Boys,Sandwich Place
129,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Salad King,Thai Restaurant
130,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Barberian's Steak House,Steakhouse
131,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Chipotle Mexican Grill,Mexican Restaurant
132,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Elgin And Winter Garden Theatres,Theater
133,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,CF Toronto Eaton Centre,Shopping Mall
134,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Kinka Izakaya Original,Japanese Restaurant
135,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Kinton Ramen,Ramen Restaurant
136,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Samsung Experience Store (Eaton Centre),Electronics Store
137,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Ryerson Athletics Centre,College Rec Center
138,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Five Guys,Burger Joint
139,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Hailed Coffee,Coffee Shop
140,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Crepe Delicious,Fast Food Restaurant
141,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,JOEY Eaton Centre,Restaurant
142,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Duke's Refresher + Bar,Bar
143,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,306 Yonge Street - Jordan Store,Sporting Goods Shop
144,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Ali Baba's - Yonge north of Dundas,Middle Eastern Restaurant
145,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Indigo,Bookstore
146,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,The Elm Tree Restaurant,Modern European Restaurant
147,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,LUSH,Cosmetics Shop
148,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Milestones,Restaurant
149,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Maple Leaf Gardens,Historic Site
150,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,JOEY,American Restaurant
151,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Loblaws,Supermarket
152,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Elmwood Spa,Spa
153,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,The Queen and Beaver Public House,Gastropub
154,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Marble Slab Creamery,Ice Cream Shop
155,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Danish Pastry House,Bakery
156,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,GEORGE Restaurant,Restaurant
157,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,DAVIDsTEA,Tea Room
158,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Nordstrom,Clothing Store
159,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Coco Fresh Tea & Juice,Bubble Tea Shop
160,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,HomeSense,Furniture / Home Store
161,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,BMV Books,Bookstore
162,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Katsuya,Japanese Restaurant
163,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Allan Gardens Conservatory,Garden
164,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,MAC Cosmetics,Cosmetics Shop
165,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Red Lobster,Seafood Restaurant
166,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Chatime 日出茶太,Bubble Tea Shop
167,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Allan Gardens,Park
168,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Tim Hortons,Coffee Shop
169,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Bubble Republic Tea House 奶茶黨部,Bubble Tea Shop
170,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,GB Hand-Pulled Noodles,Chinese Restaurant
171,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Bourbon St. Grill,Fast Food Restaurant
172,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Eggspectation Bell Trinity Square,Breakfast Spot
173,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,KAKA,Japanese Restaurant
174,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Marshalls,Department Store
175,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Golden Diner,Diner
176,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,College Park Area,Park
177,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Scaddabush Italian Kitchen & Bar,Italian Restaurant
178,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,MUJI,Miscellaneous Shop
179,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Hollister Co.,Clothing Store
180,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Hard Candy Fitness,Gym / Fitness Center
181,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Panago,Pizza Place
182,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Trattoria Mercatto,Italian Restaurant
183,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Somethin' 2 Talk About,Middle Eastern Restaurant
184,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Hawthorne Food and Drink,Gastropub
185,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Uncle Tetsu,Café
186,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Lebanon Express,Falafel Restaurant
187,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),Dessert Shop
188,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Bell Trinity Square,Office
189,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Victoria's Secret PINK,Lingerie Store
190,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Hangry Burger,Burger Joint
191,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Black Bear Espresso,Coffee Shop
192,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Starbucks,Coffee Shop
193,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Victoria's Secret,Lingerie Store
194,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Bulk Barn,Grocery Store
195,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,J.Crew,Clothing Store
196,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Starbucks,Coffee Shop
197,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Abercrombie & Fitch,Clothing Store
198,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,陣 JINYA RAMEN BAR,Ramen Restaurant
199,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,GoodLife Fitness Toronto Bell Trinity Centre,Gym
200,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,LCBO,Liquor Store
201,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Joe Fresh,Clothing Store
202,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,California Sandwiches,Sandwich Place
203,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,The Saint James Hotel,Hotel
204,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Pita Land,Falafel Restaurant
205,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,King's Place647-352-0786,Pakistani Restaurant
206,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Cora Breakfast & Lunch,Breakfast Spot
207,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Oasis Aqua Lounge,Lounge
208,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Hot Star Large Fried Chicken,Fried Chicken Joint
209,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Spa Excess,Spa
210,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Magic Lantern: Carlton Cinema,Movie Theater
211,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Daily Sushi,Sushi Restaurant
212,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Pita Way,Falafel Restaurant
213,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Popeyes Louisiana Kitchen,Fried Chicken Joint
214,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Ryerson Theatre,Movie Theater
215,Downtown Toronto,"Garden District, Ryerson",43.6573600769715,-79.37818145713,Holiday Inn Toronto Downtown Centre,Hotel
216,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Gyu-Kaku Japanese BBQ,Japanese Restaurant
217,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Fahrenheit Coffee,Coffee Shop
218,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Hogtown Smoke,Food Truck
219,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,GEORGE Restaurant,Restaurant
220,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Crepe TO,Creperie
221,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Versus Coffee,Coffee Shop
222,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Aveda Institute Toronto,Cosmetics Shop
223,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,GoodLife Fitness Toronto 137 Yonge Street,Gym
224,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Mystic Muffin,Middle Eastern Restaurant
225,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Pearl Diver,Gastropub
226,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Richmond Station,American Restaurant
227,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Hawthorne Food and Drink,Gastropub
228,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Terroni,Italian Restaurant
229,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Elgin And Winter Garden Theatres,Theater
230,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Triple A Bar (AAA),BBQ Joint
231,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,The Omni King Edward Hotel,Hotel
232,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Dineen Coffee,Café
233,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Beerbistro,Gastropub
234,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,St. Lawrence Market Plaza,Art Gallery
235,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,deKEFIR,Ice Cream Shop
236,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,The Chase,New American Restaurant
237,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,Fresh On Front,Vegetarian / Vegan Restaurant
238,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,The Poet Cafe,Café
239,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,St. Lawrence Market (South Building),Farmers Market
240,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,The George Street Diner,Diner
241,Downtown Toronto,St. James Town,43.6514282226715,-79.37557220413,St. Lawrence Market (North Building),Farmers Market
